index,한계기업,Symbol,Name,ROA(영업이익)(%)1,ROA(영업이익)(%)2,ROA(영업이익)(%)3,ROA(세전계속사업이익)(%)1,ROA(세전계속사업이익)(%)2,ROA(세전계속사업이익)(%)3,ROA(당기순이익)(%)1,ROA(당기순이익)(%)2,ROA(당기순이익)(%)3,ROA(총포괄이익)(%)1,ROA(총포괄이익)(%)2,ROA(총포괄이익)(%)3,ROE(영업이익)(%)1,ROE(영업이익)(%)2,ROE(영업이익)(%)3,ROE(세전계속사업이익)(%)1,ROE(세전계속사업이익)(%)2,ROE(세전계속사업이익)(%)3,ROE(당기순이익)(%)1,ROE(당기순이익)(%)2,ROE(당기순이익)(%)3,부채비율(%)1,부채비율(%)2,부채비율(%)3,자기자본현금흐름률(%)1,자기자본현금흐름률(%)2,자기자본현금흐름률(%)3,현금흐름/영업수익(%)1,현금흐름/영업수익(%)2,현금흐름/영업수익(%)3,현금흐름/총부채(%)1,현금흐름/총부채(%)2,현금흐름/총부채(%)3,현금흐름/총자본(%)1,현금흐름/총자본(%)2,현금흐름/총자본(%)3,현금흐름/총자산(%)1,현금흐름/총자산(%)2,현금흐름/총자산(%)3,현금흐름/총차입부채(%)1,현금흐름/총차입부채(%)2,현금흐름/총차입부채(%)3,총자산회전율(회)1,총자산회전율(회)2,총자산회전율(회)3,자본금회전율(회)1,자본금회전율(회)2,자본금회전율(회)3,총부채회전율(회)1,총부채회전율(회)2,총부채회전율(회)3,총자본회전율(회)1,총자본회전율(회)2,총자본회전율(회)3,총부채증가율(전년동기)(%)1,총부채증가율(전년동기)(%)2,총부채증가율(전년동기)(%)3,총자산증가율(전년동기)(%)1,총자산증가율(전년동기)(%)2,총자산증가율(전년동기)(%)3,매출액증가율(전년동기)(%)1,매출액증가율(전년동기)(%)2,매출액증가율(전년동기)(%)3,국고채 3년(평균)-%1,국고채 3년(평균)-%2,국고채 3년(평균)-%3,경상수지(백만불)-값1,경상수지(백만불)-값2,경상수지(백만불)-값3,소비자물가지수(CPI)-값1,소비자물가지수(CPI)-값2,소비자물가지수(CPI)-값3,실업률(15세 이상)-%1,실업률(15세 이상)-%2,실업률(15세 이상)-%3,코스닥 지수(연월말)-값1,코스닥 지수(연월말)-값2,코스닥 지수(연월말)-값3,환율-값1,환율-값2,환율-값3,WTI등락률-%1,WTI등락률-%2,WTI등락률-%3,국내총생산(명목GDP)1,국내총생산(명목GDP)2,국내총생산(명목GDP)3
283,0,A014970,삼륭물산,6.35,8.65,6.74,6.57,5.87,4.45,5.01,4.75,3.86,4.85,4.7,3.95,10.24,17.48,14.54,10.59,11.86,9.61,8.08,9.59,8.34,78.6,123.7,108.7,12.78,19.33,17.64,14.52,9.88,10.23,20.8,18.86,15.19,12.73,19.26,17.61,7.9,9.53,8.15,27.89,24.33,20.44,0.54,0.96,0.8,5.08,12.14,11.58,1.43,1.91,1.49,0.88,1.95,1.72,95.61,71.05,-5.71,33.01,36.13,0.1,6.01,138.87,-4.6,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
284,0,A038680,에스넷,1.57,1.46,4.72,3.57,7.27,4.5,3.03,6.52,3.46,11.15,0.86,3.32,2.8,2.39,8.2,6.36,11.88,7.81,5.4,10.65,6.02,62.66,64.3,82.69,7.17,12.74,7.71,2.42,5.66,2.63,8.64,19,9.9,6.74,12.06,7.3,3.79,7.38,4.2,181.45,1508.32,681.74,1.57,1.3,1.6,21.07,17.65,23.49,3.57,3.36,3.77,2.79,2.13,2.78,-21.01,2.12,34.76,0.87,0.52,16.52,16.97,-16.25,33.12,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
285,0,A025440,대성엘텍,-5.5,2.73,-1.67,-10.98,-5.39,-17.5,-9.48,-6.74,-20.07,-9.39,-7.41,-19.1,-23.58,13.08,-7.6,-47.09,-25.86,-79.7,-40.66,-32.33,-91.37,366.91,392.18,318.49,-13.34,2.75,-52.68,-1.73,0.27,-4.34,-4.06,0.72,-14.83,-13.34,2.75,-52.68,-3.11,0.57,-11.57,-5.83,0.96,-21.02,1.8,2.11,2.66,12.2,11.44,10.62,2.35,2.66,3.41,7.73,10.09,12.14,-19.03,6.45,-18.87,-22.53,4.98,-15.06,-7.71,4.47,19.91,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
286,0,A027580,상보,8.11,13.02,5.22,4.85,6.6,4.35,4.76,4.7,4.92,4.53,4.09,5.16,33.8,41.99,13.67,20.23,21.28,11.39,19.85,15.18,12.88,300.87,172.93,151.79,40.88,30,23.59,8.19,6.25,7.3,12.9,13.47,14.58,40.88,30,23.59,9.81,9.3,9.01,26.1,27.53,31.37,1.2,1.49,1.23,31.28,39.36,31.05,1.57,2.15,2,4.99,4.8,3.23,14.47,-9.47,-2.04,17.66,7.24,2.96,21.31,39.15,-12.82,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
287,1,A012340,뉴인텍,2.35,-8.92,-3.03,-0.47,-13.75,-5.21,-0.37,-13.78,-5.21,0.17,-15.34,-4.75,5.6,-23.92,-9.33,-1.12,-36.88,-16.03,-0.88,-36.95,-16.03,152.86,189.25,228.99,7.37,-25.93,-1.8,3.58,-12.25,-0.62,5.35,-15.42,-0.87,7.37,-25.93,-1.8,3.1,-9.67,-0.58,8.97,-23.35,-1.22,0.87,0.79,0.94,3.53,3.08,3.23,1.5,1.26,1.4,2.06,2.12,2.9,26.26,-10.21,4.53,15.06,-17.03,-1.74,2.65,-10.85,7.43,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
288,0,A024910,경창산업,2.28,3.26,7.2,2.66,3.62,7.5,2,3.13,6.6,1.56,2.68,6.47,11.57,15.92,31.43,13.5,17.65,32.78,10.17,15.26,28.85,430.69,352.73,323.25,83.83,72.4,76.35,15.61,12.97,13.07,19.74,17.83,21.58,80.56,69.17,72.67,15.85,14.17,16.64,25.8,22.98,30.13,1.02,1.09,1.27,45.91,51.1,59.98,1.26,1.37,1.65,5.16,5.33,5.56,20.8,-0.85,8.06,18.09,3.28,10.23,24.9,18.46,24.48,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
289,0,A004590,한국가구,5.48,4.7,4.12,4.06,5.18,4.22,2.52,4.05,3.26,16.6,7.97,3.51,7.66,6.34,5.24,5.68,6.98,5.36,3.52,5.46,4.14,38.66,31.4,22.94,4.64,6.49,5.17,6.3,10.3,8.47,11.62,18.64,19.06,4.64,6.49,5.17,3.32,4.82,4.06,22.17,40.99,54.58,0.53,0.47,0.48,25.99,26.05,26.98,1.85,1.81,2.25,0.74,0.63,0.61,15.66,-9.48,-24.72,21.65,5.61,-3.59,10.23,0.22,3.56,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
290,0,A029480,광무,-8.08,-8.8,-30.5,-53.23,-15.12,-62.91,-57.94,-16.28,-63,-58.62,-16.12,-62.46,-16.9,-17.17,-72.62,-111.34,-29.5,-149.77,-121.2,-31.76,-150,99.78,89.07,302.71,-114.39,-23.52,-138.42,-98.66,-19.27,-129.06,-104.66,-24.79,-100.24,-114.26,-23.57,-138.42,-54.62,-12.08,-58.14,-137.26,-39.72,-169.74,0.55,0.63,0.45,0.97,1.19,2.58,1.06,1.29,0.78,1.16,1.22,1.07,-33.89,-30.32,1.2,-28.79,-26.12,-36.57,-38.52,-18.07,-50.13,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
291,1,A039020,이건홀딩스,1.47,1.23,1.51,-0.9,-0.26,-0.7,-1.39,-0.25,-0.63,-1.77,-0.85,-0.8,3.85,3.5,4.35,-2.36,-0.75,-2,-3.65,-0.7,-1.8,180.03,187.95,187.94,-0.51,2.94,1.77,-0.35,1.74,1.05,-0.32,1.6,0.94,-0.51,2.94,1.77,-0.19,1.04,0.61,-0.5,2.65,1.56,0.56,0.6,0.58,11.14,12.24,11.76,0.91,0.92,0.89,1.48,1.69,1.68,18.43,1.25,-2.94,8.65,-0.27,-2.94,13.57,9.87,-3.93,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
292,0,A014190,원익큐브,4.05,2.78,1.26,1.3,-0.9,3.64,0.57,-0.59,1.93,0.57,0.98,7.73,12.19,6.88,2.23,3.91,-2.24,6.45,1.72,-1.45,3.43,212.88,100.69,60.41,5.44,0.96,5.78,0.99,0.22,2.03,2.71,0.65,7.45,5.44,0.96,5.77,1.81,0.39,3.25,3.79,0.89,11.37,1.83,1.78,1.6,23.44,21.13,14.87,2.75,2.98,3.67,5.52,4.4,2.84,22.01,-34.59,-17.82,17.05,-11.29,9.48,9.76,-1.44,-11.12,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
293,1,A023440,제이스코홀딩스,-0.93,-2.89,-6.8,-0.84,-2.66,-8.15,-0.6,-0.86,-7.06,-0.74,-0.84,-7.16,-1.54,-6.26,-17.34,-1.38,-5.75,-20.79,-0.99,-1.87,-18.01,87.86,145.37,165.4,0.54,0.71,-11.88,3.22,3.88,-10.59,0.84,0.61,-7.67,0.54,0.71,-11.88,0.33,0.33,-4.66,1.36,0.8,-9.1,0.1,0.08,0.44,1.57,1.67,9.81,0.26,0.16,0.72,0.17,0.18,1.12,108.76,62.48,6.54,32.16,28.26,1.29,-42.45,6.74,490.53,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
294,0,A171010,램테크놀러지,5.79,8.86,7.3,1.84,8.35,4.88,1.12,6.63,4.34,1.8,5.94,4.5,20.81,26.91,16.62,6.62,25.36,11.13,4.01,20.16,9.89,277.12,162.59,104.71,24.74,37.54,22.65,7.42,11.71,11.14,9.54,18.42,17.71,24.74,37.54,22.65,6.88,12.35,9.94,10.82,21.63,20.23,0.93,1.06,0.89,19.3,24.06,13.63,1.29,1.57,1.59,3.34,3.21,2.03,22.92,4.2,-3.33,18.15,23.67,17.02,36.67,37.71,1.5,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
295,0,A013810,스페코,0.01,3.21,0.98,-5.72,2.15,-1.45,-5.49,1.25,-2.4,0.12,-5.65,6.84,0.03,11.36,3.37,-19.41,7.63,-5.01,-18.65,4.42,-8.27,248.92,260.56,233.76,-9.92,18.24,4.96,-3.44,5.06,1.8,-3.55,6.23,1.81,-8.49,15.83,4.44,-2.5,4.47,1.29,-5.13,9.36,2.64,0.73,0.88,0.72,10.75,12.43,10.26,1.03,1.23,1.01,2.47,3.13,2.47,7.14,-8.68,15.46,4.67,-9.85,19.13,3.78,18.11,-15.76,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
296,0,A053950,경남제약,2.33,5.75,0.8,-4.77,-0.81,-31.18,-4.24,0.01,-25.25,-4.81,-0.26,-25.15,9.5,21.62,2.94,-19.48,-3.04,-114.87,-17.3,0.02,-93.02,344.9,223.41,365.51,-12.77,4.16,-88.96,-6.19,2.21,-48.49,-4.14,1.51,-33.15,-12.77,4.16,-88.96,-3.13,1.11,-24.15,-5.23,1.93,-40.97,0.5,0.5,0.5,2.86,2.13,2.42,0.67,0.68,0.68,2.06,1.88,1.83,-7.9,-14.44,-24.2,-12.36,-3.98,-33.31,-15.31,-9.25,-18.72,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
297,0,A043340,에쎈테크,-10.67,1.43,3.79,-17.55,-8.12,1.59,-17.62,-8.12,1.81,-17.74,-8.12,1.81,-45.92,8.13,12.26,-75.52,-46.13,5.14,-75.85,-46.13,5.84,1401.47,232.76,214.35,-64.33,-26.98,15.94,-14.19,-4.29,3.74,-19.47,-5.76,7.14,-64.33,-26.98,15.94,-14.95,-4.75,4.93,-26.55,-8.19,11.55,1.05,1.11,1.32,5.82,2.95,2.38,1.37,1.34,1.91,4.53,6.29,4.27,2.91,-34.24,-2.09,-28.44,-12.25,0.44,8.86,-17.71,11.69,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
298,0,A114450,KPX생명과학,4.53,4.3,-2.61,4.8,3.98,-2.26,4.43,3.32,-1.79,4.65,2.84,-1.71,5.31,5.11,-3.4,5.62,4.73,-2.94,5.19,3.95,-2.32,14.9,22.78,38.36,9.07,9.35,2.53,10.23,10.61,4.14,52.63,49.72,8.45,9.07,9.35,2.53,7.74,7.87,1.95,129.67,115.03,15.49,0.76,0.74,0.47,7.36,7.23,4.6,5.15,4.68,2.04,0.89,0.88,0.61,-23.85,49.68,44.12,-3.89,4.62,-3.53,51.2,-1.76,-36.29,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
299,0,A072470,우리산업홀딩스,6.33,8.03,9.57,4.58,4.65,8.81,4,4.06,7.21,3.77,3.53,7.02,20.69,24.96,26.83,14.97,14.47,24.72,13.09,12.64,20.23,223.91,199.82,165.61,26.22,22.68,29.35,5.82,4.87,6.5,11.24,10.48,15.83,25.51,22.11,28.57,7.8,7.11,10.18,19.75,18.78,28.97,1.34,1.46,1.57,31.92,35.53,38.71,1.93,2.15,2.44,4.38,4.54,4.4,13.89,3.98,7.02,14.89,7.85,14.39,22.26,21.03,19.45,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
300,0,A095910,에스에너지,3.14,11.64,6.94,-0.75,7.95,6.36,-0.37,6.3,4.93,-0.24,6.3,5.01,6.32,27.03,15.79,-1.52,18.45,14.47,-0.74,14.62,11.21,140.34,125.35,129.27,5.41,21.13,18.17,1.77,6.47,5.27,5.35,15.97,14.26,5.41,21.13,18.17,2.69,9.1,7.99,9.36,31.36,22.71,1.52,1.4,1.52,37.27,43.01,51.07,3.02,2.47,2.71,3.06,3.26,3.45,124.26,4.49,12.67,47.07,9.7,11.15,-15.71,15.38,19.25,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
301,0,A010240,흥국,12.25,6.17,5.76,11.88,4.54,4.46,9.37,3.92,3.75,9.8,3.51,3.87,24.85,13.37,11.41,24.1,9.84,8.84,19.01,8.5,7.43,123.53,110.21,86.75,22.55,16.96,16.6,7.75,7.79,9.22,21.91,14.54,16.91,22.55,16.96,16.6,11.11,7.83,8.38,35.13,19.31,22.29,1.43,1,0.91,35.05,29.3,25.59,2.83,1.87,1.83,2.91,2.18,1.8,87.62,-5.86,-16.79,49.18,-0.77,-6.08,45.85,-16.39,-12.69,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
302,0,A014570,고려제약,7.9,3.7,1.6,7.11,2.42,1.22,5.74,2.27,1.1,5.3,2.07,1.22,11.44,5.19,2.18,10.3,3.39,1.66,8.3,3.18,1.49,41.97,38.61,33.99,10.6,5.3,3.5,10.39,5.7,4.01,23.69,13.15,9.65,10.6,5.3,3.5,7.32,3.78,2.57,36.05,20.78,15.48,0.71,0.66,0.64,8.46,7.98,7.56,2.28,2.31,2.41,1.02,0.93,0.87,-6.63,-6.82,-12.25,2.03,-1.11,-3.64,1.38,-5.68,-5.34,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
303,0,A159910,스킨앤스킨,34.51,18.01,-7.67,30.52,18.08,-8.98,31.39,18.6,-4.58,31.39,18.1,-4.84,61.69,25.9,-10.5,54.57,25.99,-12.3,56.11,26.74,-6.28,63.1,36.26,37.81,61.05,29.17,-2.95,27.61,31.59,-8.91,77.52,66.6,-7.98,61.05,29.17,-2.95,34.15,20.28,-2.16,133.36,90.69,-10.93,1.24,0.64,0.24,6.49,5.71,2.57,2.81,2.11,0.9,2.21,0.92,0.33,101.98,47.24,0.22,219.65,114.07,-2.79,118.74,24.21,-49.36,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
304,0,A065170,비엘팜텍,5.83,3.12,2.77,1.6,-4.21,-3.66,0.82,-3.45,-5.9,-3.46,-4.21,-5.13,12.12,6.32,5.71,3.32,-8.53,-7.54,1.71,-6.99,-12.14,104.3,100.49,111.95,5.67,-3.66,-5.05,2.9,-1.66,-2.77,4.02,-2.76,-4,4.34,-2.82,-4.24,2.09,-1.39,-2.06,5.33,-3.41,-5.12,0.72,0.84,0.74,4.52,4.62,3.54,1.39,1.66,1.44,1.5,1.7,1.53,-3.38,-6.91,-3.19,-0.16,-5.18,-8.13,-5.44,13.31,-17.34,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
305,0,A078140,대봉엘에스,6.65,7.87,12.53,9.02,9.17,13.16,7.73,7.73,10.77,7.55,7.73,10.77,8.29,9.35,14.6,11.24,10.89,15.33,9.64,9.18,12.55,19.91,17.71,15.34,11.03,10.48,13.9,9.57,8.93,13.17,44.53,55.5,83.59,11,10.42,13.76,8.82,8.77,11.81,147.92,1354.52,2334.68,0.92,0.98,0.9,9.83,8.01,7.9,4.66,6.21,6.35,1.15,1.17,1.04,-19.45,-3.8,-3.08,13.72,6.18,9.64,13.67,16.83,-1.35,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
306,1,A095270,웨이브일렉트로,-11.73,-6.08,-11.99,-16.96,-2.27,-19.1,-15.65,-2.49,-16.6,-16.24,-1.65,-17.09,-16.87,-8.43,-17.4,-24.41,-3.14,-27.72,-22.52,-3.44,-24.1,42.73,34.18,57.84,-16.68,0.67,-18.6,-14.82,0.73,-13.08,-38.11,1.72,-40.96,-16.73,0.66,-18.49,-11.62,0.48,-12.74,-68.28,4.18,-160.23,0.78,0.65,0.97,7.28,5.11,7.42,2.57,2.35,3.13,1.13,0.91,1.41,-25.37,-20.45,46.35,-22.89,-6.5,1.73,-44.22,-29.76,45.18,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
307,0,A038460,바이오스마트,4.99,11.33,3.58,2.31,5.71,6.91,-0.11,3.18,4.7,-0.13,3.35,5.07,10.08,21.27,5.95,4.67,10.71,11.49,-0.23,5.97,7.82,95.96,80.06,54.97,7.2,12.58,12.6,6.83,10.81,13.25,6.9,14.21,19,7.04,12.46,12.6,3.48,6.64,7.57,8.69,18.84,27.47,0.51,0.61,0.57,6.97,7.59,6.68,1.01,1.31,1.43,1.03,1.15,0.95,2.98,-9.22,-16.64,9.61,-0.02,4.49,4.15,25.79,-4.84,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
308,0,A106520,노블엠앤비,18.68,15.13,20.37,15.02,12.57,19.61,12.21,10.99,15.57,11.36,10.13,14.99,49.15,34.74,43.35,39.52,28.86,41.74,32.11,25.23,33.13,164.34,113.38,112.43,45.85,37.9,44.4,13.57,13.87,14.97,28.12,29.25,39.36,45.85,37.9,44.4,17.43,16.51,20.86,60.5,62.82,71.01,1.28,1.19,1.39,29.05,36.15,56.31,2.07,2.11,2.63,3.38,2.73,2.97,38.59,48.14,41.35,37.61,73.32,41.91,118.37,46.65,79.6,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
309,0,A002230,피에스텍,3.4,-0.64,0.45,10.04,10.36,28.15,8.22,8.17,21.02,8.22,8.43,20.85,4.62,-0.86,0.6,13.66,13.88,37.37,11.18,10.95,27.9,34.26,33.77,31.98,12.25,11.9,28.51,20.18,32.7,64.07,34.04,34.99,87.06,12.25,11.9,28.51,9.01,8.88,21.47,85.2,87.39,276.69,0.45,0.27,0.34,5.6,3.7,5.48,1.69,1.07,1.36,0.61,0.36,0.44,-0.33,9.34,28.07,7.37,10.52,33.42,37.72,-33.74,51.3,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
310,0,A024740,한일단조,3.03,1.36,2.23,1.01,-1.33,-0.92,0.78,-1.16,-1.96,0.43,-1.36,-2.02,6.55,3.3,5.63,2.19,-3.22,-2.33,1.69,-2.82,-4.96,133,151.79,154.53,7.8,4.11,2.74,5.22,2.48,1.6,6.63,2.87,1.78,7.72,4.08,2.73,3.57,1.69,1.08,9,3.73,2.24,0.68,0.68,0.67,19.53,21.3,21.17,1.27,1.16,1.11,1.48,1.64,1.7,32.01,10.36,-3.09,15.75,4.49,-3.77,34.66,9.07,-0.61,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
311,1,A073570,WI,-0.58,-3.05,-4.68,1.9,-5.68,-8.73,1.18,-7.9,-10.43,0.03,-7.06,-10.32,-1.14,-6.53,-12.79,3.76,-12.16,-23.88,2.34,-16.89,-28.53,82.2,128.92,229.06,3.94,66.87,57.56,3.61,24.36,17.72,4.02,33.95,10.74,3.93,38.68,18.64,1.99,18.08,6.81,4.31,38.12,12.23,0.55,0.74,0.38,8.1,18.23,14.78,1.11,1.39,0.61,1.09,1.59,1.05,-28.49,231.72,42.7,-15.92,165.74,15.45,-34.46,125.09,-18.94,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
312,0,A052600,한네트,6.41,4.39,7.38,5.08,1.26,3.4,4.34,1.1,3.12,2.47,-0.05,6.68,8.74,6.41,11.3,6.92,1.84,5.21,5.91,1.6,4.78,48.86,43.08,62.65,17.66,13.22,17.32,19.55,16.03,20.47,48.59,28.73,32.57,17.66,13.22,17.32,12.95,9.05,11.31,85.03,41.88,43.62,0.66,0.56,0.55,5.37,4.69,4.89,2.49,1.79,1.59,0.9,0.82,0.85,89.94,-14.92,55.63,13.73,-7.25,21.65,5.32,-12.56,4.3,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
313,1,A131100,스카이이앤엠,11.61,0.4,-2.04,9.8,-0.84,-2.27,8.55,-0.8,-2.05,8.55,-0.84,-2.13,20.74,0.69,-4.38,17.5,-1.44,-4.86,15.28,-1.36,-4.4,46.9,95.61,133.03,24.7,8.32,6.62,12.91,7.05,5.37,31.41,11.65,5.8,24.7,8.32,6.62,13.83,4.85,3.09,37.07,13.54,6.4,1.07,0.69,0.58,25.21,17.9,18.65,2.43,1.65,1.08,1.91,1.18,1.23,-20.2,106.95,36.47,57.7,35.17,16.84,33.49,-7.44,4.21,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
314,0,A036090,위지트,4.95,9.08,8.62,1.75,5.22,6.69,1.71,6.44,8.01,1.97,5.73,7.12,16.98,22.53,17.02,6.02,12.96,13.21,5.85,15.98,15.82,197.05,111.88,84.96,16.95,20.64,24.5,8.01,10.01,14.87,6.97,13.94,25.13,16.95,20.64,24.5,4.94,8.32,12.4,12.73,21.86,37.41,0.62,0.83,0.83,1.19,1.38,1.33,0.87,1.39,1.69,2.12,2.06,1.65,-27.88,-23.42,-12.58,-18.99,-3.79,0.49,-10.58,18.44,-1.39,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
315,0,A032540,TJ미디어,6.23,5.05,0.39,7.34,5.78,0.92,6,4.06,0.54,5.57,3.3,1.29,7.89,6.07,0.47,9.29,6.95,1.1,7.6,4.88,0.65,18.41,21.89,17.67,9.19,7.18,3.11,11.59,7.36,3.45,34.48,35.72,15.82,9.19,7.19,3.13,7.26,5.99,2.61,100.83,935.14,177.06,0.63,0.81,0.76,9.91,12,10.78,2.98,4.85,4.58,0.79,0.98,0.91,-47.48,17.21,-17.84,-12.66,1.46,-1.74,-0.77,21.96,-7.18,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
